comune,provincia,regione,nome,idCandidato,anno,voti
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - IL FUTURO SEI TU,NIZZI SETTIMO,2016,1622
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - OLBIA UNICA,NIZZI SETTIMO,2016,501
OLBIA,OLBIA-TEMPIO,SARDEGNA,NOI CON SALVINI,NIZZI SETTIMO,2016,262
OLBIA,OLBIA-TEMPIO,SARDEGNA,MOVIMENTO 5 STELLE.IT,PICCINNU MARIA TERESA,2016,4692
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - PROGETTO OLBIA,SANNA GIOVANNI NOTO VANNI,2016,1908
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - FORZA OLBIA,SANNA GIOVANNI NOTO VANNI,2016,1702
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - OLBIA CIVICA,SANNA GIOVANNI NOTO VANNI,2016,462
OLBIA,OLBIA-TEMPIO,SARDEGNA,RIFORMATORI SARDI - LIBERAL DEMOCRATICI,SANNA GIOVANNI NOTO VANNI,2016,318
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - MOVIMENTO POPOLARE SARDO,SANNA GIOVANNI NOTO VANNI,2016,196
OLBIA,OLBIA-TEMPIO,SARDEGNA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,SANNA GIOVANNI NOTO VANNI,2016,162
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - CITTADINI PER OLBIA,SANNA GIOVANNI NOTO VANNI,2016,75
OLBIA,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - TUTTI TERRANOA,BALATA MARCO,2016,787
OLBIA,OLBIA-TEMPIO,SARDEGNA,UNIDOS,BALATA MARCO,2016,273
OLBIA,OLBIA-TEMPIO,SARDEGNA,PARTITO SARDO D'AZIONE,BALATA MARCO,2016,225
OLBIA,OLBIA-TEMPIO,SARDEGNA,LA BASE,BALATA MARCO,2016,199
OLBIA,OLBIA-TEMPIO,SARDEGNA,SARDIGNA NATZIONE,BALATA MARCO,2016,123
LURAS,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - PER LURAS,CAREDDU MARIA GIUSEPPINA,2016,933
LURAS,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - CAMBIARE,PIRISINU ANTONIO,2016,764
ALA' DEI SARDI,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - ALA' NOA,LEDDA FRANCESCO,2016,658
ALA' DEI SARDI,OLBIA-TEMPIO,SARDEGNA,LISTA CIVICA - INSIEME,CARTA MARIO,2016,630
VELESO,COMO,LOMBARDIA,LISTA CIVICA - VÈLES,CIOFFI LIVIA,2016,68
VELESO,COMO,LOMBARDIA,LISTA CIVICA - CON NOI PER CAMBIARE,COFFERATI PIERANGELO GIACOMO,2016,61
VALSOLDA,COMO,LOMBARDIA,LISTA CIVICA - INSIEME VALSOLDA,FARINA GIUSEPPE,2016,473
VALSOLDA,COMO,LOMBARDIA,LISTA CIVICA - PER LA VALSOLDA,VISETTI VINCENZO GIAN MARIA,2016,429
TREZZONE,COMO,LOMBARDIA,LISTA CIVICA - LA NUOVA TREZZONE,DADDA DAVIDE,2016,126
TREZZONE,COMO,LOMBARDIA,LISTA CIVICA - INSIEME 2016,MELLA OSCAR,2016,51
TAVERNERIO,COMO,LOMBARDIA,LISTA CIVICA - PROGETTO COMUNE,PAULON MIRKO,2016,1432
TAVERNERIO,COMO,LOMBARDIA,"LISTA CIVICA - IO, TAVERNERIO",RADICE ROSSELLA,2016,931
TAVERNERIO,COMO,LOMBARDIA,LISTA CIVICA - TAVERNERIO IN COMUNE,ANTONACCI ANNA,2016,192
SORMANO,COMO,LOMBARDIA,LISTA CIVICA - NOI E VOI PER SORMANO,SORMANI GIUSEPPE,2016,241
SORMANO,COMO,LOMBARDIA,LISTA CIVICA - SORMANO UNITA,MORETTI ROBERTA,2016,207
SAN FERMO DELLA BATTAGLIA,COMO,LOMBARDIA,LISTA CIVICA - PROGETTO SAN FERMO,MASCETTI PIERLUIGI,2016,1370
SAN FERMO DELLA BATTAGLIA,COMO,LOMBARDIA,LISTA CIVICA - PROSPETTIVA SAN FERMO,BUTTI MASSIMO OMAR,2016,551
SAN FERMO DELLA BATTAGLIA,COMO,LOMBARDIA,LISTA CIVICA - SAN FERMO DEMOCRATICA,TISO CRESCENZO DETTO ENZO,2016,390
PUSIANO,COMO,LOMBARDIA,LISTA CIVICA - PROGETTO PUSIANO,MASPERO ANDREA,2016,425
PUSIANO,COMO,LOMBARDIA,LISTA CIVICA - PUSIANO PER TUTTI,SOSIO DE ROSA CLAUDIO,2016,375
PONNA,COMO,LOMBARDIA,LISTA CIVICA - PER PONNA,SALA GIAN ANTONIO,2016,123
PONNA,COMO,LOMBARDIA,LISTA CIVICA - INSIEME PER...PONNA,MARMORI SILVANO,2016,37
PONNA,COMO,LOMBARDIA,LISTA CIVICA - PONNA DOMANI,BERTESAGHI VALIDIO,2016,26
PONNA,COMO,LOMBARDIA,FRONTE NAZIONALE,VETTOREL FLAVIO,2016,4
PIGRA,COMO,LOMBARDIA,LISTA CIVICA - FUTURO PER PIGRA,BALABIO GIOVANNI,2016,104
PIGRA,COMO,LOMBARDIA,LISTA CIVICA - NUOVO CONCETTO PER PIGRA,ROMANO' CLAUDIO,2016,91
PIGRA,COMO,LOMBARDIA,LISTA CIVICA - PIGRA NUOVA,LIVA FRANCO,2016,1
PIGRA,COMO,LOMBARDIA,FRONTE NAZIONALE,GABBIANELLI LIA ALINA,2016,-
OLGIATE COMASCO,COMO,LOMBARDIA,LISTA CIVICA - SVOLTA CIVICA,MORETTI SIMONE,2016,2730
OLGIATE COMASCO,COMO,LOMBARDIA,CEN-DES(CONTR.UFF.) - FRAT.D'IT-AN-F.I-L.NORD-IND,BRICCOLA ROBERTO,2016,2387
OLGIATE COMASCO,COMO,LOMBARDIA,LISTA CIVICA - LIBERALI-ITALIA UNICA,BERNASCONI MARCO,2016,645
PIANELLO DEL LARIO,COMO,LOMBARDIA,LISTA CIVICA - VOI CON NOI,GIUCASTRO DINO,2016,250
PIANELLO DEL LARIO,COMO,LOMBARDIA,LISTA CIVICA - UNITI PER CRESCERE,PEDRAZZANI BRUNO,2016,203
PIANELLO DEL LARIO,COMO,LOMBARDIA,LISTA CIVICA - IN VOLO VERSO IL FUTURO,BONVINI MARIA CARLA,2016,201
NOVEDRATE,COMO,LOMBARDIA,LISTA CIVICA - GRASSI PER NOVEDRATE,GRASSI SERAFINO,2016,1177
INVERIGO,COMO,LOMBARDIA,LISTA CIVICA - INVERIGO 2021,APE GIORGIO,2016,1828
INVERIGO,COMO,LOMBARDIA,CEN-DES(CONTR.UFF.) - F.I-L.NORD-FRAT.D'IT-AN,BARTESAGHI ALBERTO,2016,1484
INVERIGO,COMO,LOMBARDIA,LISTA CIVICA - PER INVERIGO,RIBOLDI ANGELO,2016,1113
NESSO,COMO,LOMBARDIA,LISTA CIVICA - RINASCITA DI NESSO,MORINI MASSIMO,2016,433
LASNIGO,COMO,LOMBARDIA,LISTA CIVICA - LASNIGO INSIEME,MAZZA PATRIZIA,2016,146
LASNIGO,COMO,LOMBARDIA,LISTA CIVICA - QUADRIFOGLIO CON CROCE,FERRARIO ROBERTO AUGUSTO MARIA,2016,139
NESSO,COMO,LOMBARDIA,LISTA CIVICA - INSIEME A NESSO,VALERIO IVAN,2016,125
GRIANTE,COMO,LOMBARDIA,LISTA CIVICA - UNITI PER GRIANTE,VANINI LUIGI,2016,277
GRIANTE,COMO,LOMBARDIA,LISTA CIVICA - LA VELA,MONDELLI PAOLO,2016,92
GRIANTE,COMO,LOMBARDIA,LISTA CIVICA - GRIANTE NUOVO,CONTI TIZIANO,2016,12
GRANDOLA ED UNITI,COMO,LOMBARDIA,LISTA CIVICA - VALORI E FUTURO,ZANFANTI GIANCARLO,2016,604
GRANDOLA ED UNITI,COMO,LOMBARDIA,LISTA CIVICA - EL CURBATT,FAGGI GIUSEPPE OSCAR,2016,82
GRAVEDONA ED UNITI,COMO,LOMBARDIA,LISTA CIVICA - CONTINUITA' E RINNOVAMENTO,BONGIASCA FIORENZO,2016,1339
GRAVEDONA ED UNITI,COMO,LOMBARDIA,LISTA CIVICA - PER FAR CRESCERE L'ALTO LARIO,SCHENA GIUSEPPE,2016,654
FALOPPIO,COMO,LOMBARDIA,LISTA CIVICA - VIVERE FALOPPIO,PRESTINARI GIUSEPPE,2016,1169
FALOPPIO,COMO,LOMBARDIA,LISTA CIVICA - INSIEME PER FALOPPIO,LOCATELLI MARIA CRISTINA,2016,650
FALOPPIO,COMO,LOMBARDIA,LISTA CIVICA - CITTADINI DI FALOPPIO,ENDRIZZI ANTONIO,2016,435
EUPILIO,COMO,LOMBARDIA,LISTA CIVICA - PROGETTO APERTO,SPINELLI ALESSANDRO,2016,792
EUPILIO,COMO,LOMBARDIA,LISTA CIVICA - INSIEME PER CAMBIARE,STURDA' POMPILIO,2016,630
CAVARGNA,COMO,LOMBARDIA,LISTA CIVICA - PER CAVARGNA,FIORI GAVINO,2016,155
CARLAZZO,COMO,LOMBARDIA,LISTA CIVICA - VIVERE CARLAZZO,BONARDI MAURO,2016,963
CARLAZZO,COMO,LOMBARDIA,LISTA CIVICA - UNITI PER CARLAZZO,CERRANO GIULIANO,2016,789
CARBONATE,COMO,LOMBARDIA,UNIONE DI CENTRO-ALTRI,MARAZZI AMALIA DETTA LIA,2016,1006
CARBONATE,COMO,LOMBARDIA,LISTA CIVICA - NOI INSIEME,MIRAGLIA ADAMO,2016,213
CARATE URIO,COMO,LOMBARDIA,LISTA CIVICA - IL MOLO,AQUILINI DANIELE,2016,364
CARATE URIO,COMO,LOMBARDIA,LISTA CIVICA - INSIEME VERSO IL FUTURO,TARONI DAVIDE,2016,249
BLESSAGNO,COMO,LOMBARDIA,LISTA CIVICA - BLEXUM,LONGONI MARCO,2016,111
BLESSAGNO,COMO,LOMBARDIA,LISTA CIVICA - BLESSAGNO VIVA,PINCHETTI LUCIANO,2016,73
BLESSAGNO,COMO,LOMBARDIA,FRONTE NAZIONALE,MAGNETTA DOMENICO,2016,-
POLPENAZZE DEL GARDA,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - L.NORD-FRAT.D'IT-AN-CIVICA,DAL PRETE ANDREA,2016,1002
POLPENAZZE DEL GARDA,BRESCIA,LOMBARDIA,LISTA CIVICA - COMUNITÀ VIVA,FRASSINE GIORGIO,2016,284
POLPENAZZE DEL GARDA,BRESCIA,LOMBARDIA,LISTA CIVICA - UNITI PER POLPENAZZE,TONOLI GIUSEPPE,2016,121
PIANCOGNO,BRESCIA,LOMBARDIA,LEGA NORD,GHIROLDI FRANCESCO PAOLO,2016,1338
PIANCOGNO,BRESCIA,LOMBARDIA,LISTA CIVICA - PER PIANCOGNO,BONINO OTTAVIO,2016,349
ONO SAN PIETRO,BRESCIA,LOMBARDIA,LISTA CIVICA - ONO 3.0,BROGGI ELENA,2016,447
PIAN CAMUNO,BRESCIA,LOMBARDIA,LISTA CIVICA - ORIZZONTE PIAN CAMUNO,RAMAZZINI GIORGIO GIOVANNI,2016,1582
PIAN CAMUNO,BRESCIA,LOMBARDIA,LISTA CIVICA - PIAN CAMUNO 4.0,SANTICOLI MARCELLO,2016,961
OSSIMO,BRESCIA,LOMBARDIA,LISTA CIVICA - ALTERNATIVA CIVICA,FARISE' CRISTIAN,2016,754
MONIGA DEL GARDA,BRESCIA,LOMBARDIA,LISTA CIVICA - MONIGA INSIEME,LAVO LORELLA,2016,929
MONIGA DEL GARDA,BRESCIA,LOMBARDIA,LISTA CIVICA - MONIGA CAMBIA PASSO,SONCINA CLAUDIO,2016,412
NAVE,BRESCIA,LOMBARDIA,LISTA CIVICA - PROGETTO NAVE VIVA,BERTOLI TIZIANO,2016,3180
NAVE,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - L.NORD-F.I-FRAT.D'IT-AN-CIVICHE,BASSOLINI MARCO,2016,2369
NAVE,BRESCIA,LOMBARDIA,LISTA CIVICA - MAGGIORI OPPORTUNITÀ PER NAVE,MAGGIORI ANGELO,2016,450
LOSINE,BRESCIA,LOMBARDIA,LISTA CIVICA - CRESCIAMO INSIEME,CHIAPPINI MARIO,2016,193
LOSINE,BRESCIA,LOMBARDIA,LISTA CIVICA - UNITI PER LOSINE,DO' DANIELE,2016,163
LOSINE,BRESCIA,LOMBARDIA,LISTA CIVICA - RIPARTIAMO INSIEME,AGOSTINI PAOLO,2016,77
ISORELLA,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - FRAT.D'IT-AN-L.NORD-F.I-CIVICA,PAVESI CHIARA,2016,1023
ISORELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - CIVICA ISORELLA,ZALTIERI RENATO,2016,575
ISORELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - ONESTÀ-DEMOCRAZIA-CHIAREZZA,FILISETTI DANIELE,2016,570
FLERO,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - F.I-L.NORD-FRAT.D'IT-AN,ALBERTI PIETRO,2016,2272
FLERO,BRESCIA,LOMBARDIA,LISTA CIVICA - BUONGIORNO FLERO,PEDERSOLI NADIA,2016,1902
FLERO,BRESCIA,LOMBARDIA,LISTA CIVICA - ALLEANZA PER FLERO,TOFFA FABIO,2016,348
ESINE,BRESCIA,LOMBARDIA,LISTA CIVICA - IDEE COMUNI,MORASCHINI EMANUELE,2016,1329
ESINE,BRESCIA,LOMBARDIA,"LISTA CIVICA - IO STO CON ESINE, PLEMO E SACCA",FEDERICI ALESSANDRO,2016,799
ESINE,BRESCIA,LOMBARDIA,LISTA CIVICA - ESINE VERA!,GALLI COSTANTE,2016,438
ESINE,BRESCIA,LOMBARDIA,LISTA CIVICA - TRE CAMPANILI UNA COMUNITÀ,BAIOCCHI BORTOLO,2016,428
INCUDINE,BRESCIA,LOMBARDIA,LISTA CIVICA - CIVICA PER INCUDINE,SERINI BRUNO,2016,197
CORTE FRANCA,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - L.NORD-F.I-FRAT.D'IT-AN-IND,FERRARI GIANPIETRO,2016,2074
CORTE FRANCA,BRESCIA,LOMBARDIA,LISTA CIVICA - PRIMA DI TUTTO CORTE FRANCA,FORESTI GIUSEPPE,2016,1736
COLLIO,BRESCIA,LOMBARDIA,LISTA CIVICA - ALTA VALLE TROMPIA,ZANINI MIRELLA,2016,792
COLLIO,BRESCIA,LOMBARDIA,LISTA CIVICA - L'ALTERNATIVA,LAZZARI TINA,2016,719
COLLEBEATO,BRESCIA,LOMBARDIA,LISTA CIVICA - UNIONE DEMOCRATICA,TREBESCHI ANTONIO,2016,1639
COLLEBEATO,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - F.I-L.NORD-FRAT.D'IT-AN-CIVICA,BRACCHI GIUSEPPE,2016,1021
CASTEL MELLA,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - FRAT.D'IT-AN-L.NORD-F.I-CIVICA,GUARNERI GIORGIO,2016,3362
CASTEL MELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - BENE COMUNE,MAURO NICOLA,2016,2083
CAPRIANO DEL COLLE,BRESCIA,LOMBARDIA,LEGA NORD-CIVICHE,SPAGNOLI EDOARDO,2016,1160
CAPRIANO DEL COLLE,BRESCIA,LOMBARDIA,LISTA CIVICA - INSIEME PER MIGLIORARE,BASCIANO GRETA,2016,938
CAPRIANO DEL COLLE,BRESCIA,LOMBARDIA,LISTA CIVICA - NOI PER CAPRIANO FENILI,CARPINA FERNANDO,2016,314
BOVEGNO,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - F.I-L.NORD-FRAT.D'IT-AN-IND,ROSSINI MANOLO,2016,700
BOVEGNO,BRESCIA,LOMBARDIA,LISTA CIVICA - BOVEGNO DOMANI,ARAMINI TULLIO,2016,672
BIENNO,BRESCIA,LOMBARDIA,LISTA CIVICA - BIENNO È ANCHE TUO!!!,MAUGERI MASSIMO,2016,1360
BIENNO,BRESCIA,LOMBARDIA,LISTA CIVICA - PROGETTO BIENNO E PRESTINE,PINI GERMANO DETTO ALDO,2016,1099
BIENNO,BRESCIA,LOMBARDIA,LISTA CIVICA - PRESTINE E BIENNO INSIEME,MONCHIERI FRANCO,2016,131
BAGNOLO MELLA,BRESCIA,LOMBARDIA,CEN-DES(CONTR.UFF.) - F.I-L.NORD-UDC-FR.D'IT-AN-CIVICA,ALMICI CRISTINA,2016,3597
BAGNOLO MELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - BAGNOLO LA CIVICA,FERRARI RENATO,2016,2318
BAGNOLO MELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - NOI BAGNOLESI,LANZANI PAOLO,2016,1012
AZZANO MELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - AZZANO RICRESCE,PIZZAMIGLIO ANGELA,2016,870
AZZANO MELLA,BRESCIA,LOMBARDIA,LISTA CIVICA - PROGETTO FUTURO,BARONCHELLI SILVANO,2016,855
ANFO,BRESCIA,LOMBARDIA,LISTA CIVICA - LA RINASCITA ANFESE,BONDONI UMBERTO,2016,171
ANFO,BRESCIA,LOMBARDIA,LEGA PADANA LOMBARDIA - ALTRI,MABELLINI GIANPIETRO,2016,136
ARTOGNE,BRESCIA,LOMBARDIA,LEGA NORD,BONICELLI BARBARA,2016,1326
ARTOGNE,BRESCIA,LOMBARDIA,LISTA CIVICA - IL MAGLIO,CESARI GIANPIETRO DETTO PIERO,2016,832
VILLA CORTESE,MILANO,LOMBARDIA,LISTA CIVICA - INSIEME PER VILLA,BARLOCCO ALESSANDRO,2016,1819
VILLA CORTESE,MILANO,LOMBARDIA,LISTA CIVICA - NUOVAMENTE VILLA,CASTIGLIONI NADIA CARLA,2016,1448
TURBIGO,MILANO,LOMBARDIA,CEN-DES(CONTR.UFF.) - F.I-L.NORD-FRAT.D'IT-AN-CIVICA,GARAVAGLIA CHRISTIAN DETTO CRISTIAN,2016,2182
TURBIGO,MILANO,LOMBARDIA,LISTA CIVICA - TURBIGO DA VIVERE,BONETTI ANTONELLA ANNA MARTINA,2016,1359
TURBIGO,MILANO,LOMBARDIA,PARTITO DEMOCRATICO - CIVICA,MEAZZA SIMONE,2016,174
TURBIGO,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,MALAGNINO ROBERTO,2016,158
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,PARTITO DEMOCRATICO,LORENZANO ALESSANDRO,2016,3464
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - INSIEME,LORENZANO ALESSANDRO,2016,479
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - FARE BENE LA NOSTRA CITTÀ,LORENZANO ALESSANDRO,2016,227
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LEGA NORD,SEGALA MARCO,2016,1715
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,FORZA ITALIA,SEGALA MARCO,2016,1550
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,SEGALA MARCO,2016,539
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - SAN GIULIANO AL CENTRO,SEGALA MARCO,2016,223
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,SALVO GIORGIO,2016,2688
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - GINA! GINA GRECO SINDACO,GRECO LUIGIA DETTA GINA,2016,1511
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - PROGETTIAMO INSIEME,GRECO LUIGIA DETTA GINA,2016,484
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,SINISTRA ECOLOGIA LIBERTA',MARCHINI FRANCESCO,2016,706
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,PARTITO SOCIALISTA ITALIANO,MARCHINI FRANCESCO,2016,345
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - PARTECIPAZIONE E DIRITTO,MARCHINI FRANCESCO,2016,126
SAN GIULIANO MILANESE,MILANO,LOMBARDIA,LISTA CIVICA - SAN GIULIANO BENE COMUNE,MARCHITELLI LUIGI PIETRO ROMANO DETTO GINO,2016,212
ROBECCHETTO CON INDUNO,MILANO,LOMBARDIA,LISTA CIVICA - CIVITAS,BRAGA GIORGIO CLEMENTE,2016,1265
ROBECCHETTO CON INDUNO,MILANO,LOMBARDIA,LISTA CIVICA - INSIEME PER CRESCERE,PILONI GIULIANO,2016,1083
ROBECCHETTO CON INDUNO,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,FURLAN GABRIELE,2016,241
ROSATE,MILANO,LOMBARDIA,LISTA CIVICA - PER ROSATE,DEL BEN DANIELE,2016,1810
ROSATE,MILANO,LOMBARDIA,LISTA CIVICA - UNITI PER ROSATE,BIELLI ORIETTA,2016,1143
RHO,MILANO,LOMBARDIA,PARTITO DEMOCRATICO,ROMANO PIETRO,2016,7279
RHO,MILANO,LOMBARDIA,LISTA CIVICA - RHO PASSIRANA TERRAZZANO MAZZO LUCERNATE,ROMANO PIETRO,2016,965
RHO,MILANO,LOMBARDIA,SINISTRA ECOLOGIA LIBERTA',ROMANO PIETRO,2016,801
RHO,MILANO,LOMBARDIA,ITALIA DEI VALORI,ROMANO PIETRO,2016,457
RHO,MILANO,LOMBARDIA,LISTA CIVICA - GENTE DI RHO,TIZZONI MARCO,2016,2713
RHO,MILANO,LOMBARDIA,LEGA NORD,TIZZONI MARCO,2016,2279
RHO,MILANO,LOMBARDIA,FORZA ITALIA,TIZZONI MARCO,2016,1688
RHO,MILANO,LOMBARDIA,LISTA CIVICA - RHO POPOLARE,TIZZONI MARCO,2016,1066
POZZO D'ADDA,MILANO,LOMBARDIA,LISTA CIVICA - CRESCERE INSIEME,BOTTER ROBERTO,2016,721
POZZO D'ADDA,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,VIVIANI VALENTINA,2016,686
POZZO D'ADDA,MILANO,LOMBARDIA,LISTA CIVICA - OBIETTIVO COMUNE,PANCALI DANIELA,2016,519
RHO,MILANO,LOMBARDIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,TIZZONI MARCO,2016,375
RHO,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,VENCHIARUTTI MIRKO,2016,2134
RHO,MILANO,LOMBARDIA,LISTA CIVICA - FORZA RHO,BETTINELLI SIMONE,2016,679
RHO,MILANO,LOMBARDIA,LISTA CIVICA - RHO NEL CUORE,BETTINELLI SIMONE,2016,137
POZZO D'ADDA,MILANO,LOMBARDIA,LISTA CIVICA - NOI PER POZZO D'ADDA,GALLIZZI NICOLAS,2016,403
POZZO D'ADDA,MILANO,LOMBARDIA,LISTA CIVICA - LA NOSTRA POZZO,GALLEANI NATALE,2016,98
RHO,MILANO,LOMBARDIA,LISTA CIVICA - RHO PER LA FAMIGLIA,SALERNO CATALDO GIUSEPPE,2016,582
RHO,MILANO,LOMBARDIA,RIFONDAZIONE COMUNISTA,ROSSETTI MAURO,2016,525
PIOLTELLO,MILANO,LOMBARDIA,PARTITO DEMOCRATICO,COSCIOTTI IVONNE,2016,2522
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - LISTA PER PIOLTELLO,COSCIOTTI IVONNE,2016,861
PIOLTELLO,MILANO,LOMBARDIA,PARTITO SOCIALISTA ITALIANO - ALTRI,COSCIOTTI IVONNE,2016,664
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - VIVERE PIOLTELLO,COSCIOTTI IVONNE,2016,506
PIOLTELLO,MILANO,LOMBARDIA,SINISTRA - SINISTRA X PIOLTELLO,COSCIOTTI IVONNE,2016,209
PIOLTELLO,MILANO,LOMBARDIA,FORZA ITALIA,ALESSANDRINI ADRIANO,2016,1387
PIOLTELLO,MILANO,LOMBARDIA,LEGA NORD,ALESSANDRINI ADRIANO,2016,1160
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - POLO PER PIOLTELLO,ALESSANDRINI ADRIANO,2016,1118
PIOLTELLO,MILANO,LOMBARDIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,ALESSANDRINI ADRIANO,2016,181
PIOLTELLO,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,SIVIERI MONICA,2016,1883
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - PROGETTO PIOLTELLO,MENNI MARCELLO,2016,751
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - PIOLTELLO MERITA,MENNI MARCELLO,2016,521
PIOLTELLO,MILANO,LOMBARDIA,LEGA FEDERALISTI,MENNI MARCELLO,2016,295
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - N.O.I. PIOLTELLO,MENNI MARCELLO,2016,94
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - MOVIMENTO CITTADINO PIOLTELLO,MENNI MARCELLO,2016,86
PIOLTELLO,MILANO,LOMBARDIA,SINISTRA - SINISTRA E COSTITUZIONE,BERETTA FULVIO MARIO,2016,280
PIOLTELLO,MILANO,LOMBARDIA,LISTA CIVICA - TERRITORIO E SOCIETÀ,BERETTA FULVIO MARIO,2016,136
PESSANO CON BORNAGO,MILANO,LOMBARDIA,LISTA CIVICA - OLTRE! CON VILLA SINDACO,VILLA ALBERTO,2016,2119
PESSANO CON BORNAGO,MILANO,LOMBARDIA,LISTA CIVICA - GOVERNA IL FUTURO,FIOCCHI CHIARA,2016,2016
PESSANO CON BORNAGO,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,MONTI MANOLA OTTAVIA,2016,624
PESCHIERA BORROMEO,MILANO,LOMBARDIA,LISTA CIVICA - PESCHIERA RIPARTE,MOLINARI CATERINA,2016,2313
PESCHIERA BORROMEO,MILANO,LOMBARDIA,LISTA CIVICA - PESCHIERA BENE COMUNE,MOLINARI CATERINA,2016,805
PESCHIERA BORROMEO,MILANO,LOMBARDIA,PARTITO DEMOCRATICO,ZAMBON LUCA,2016,1684
PESCHIERA BORROMEO,MILANO,LOMBARDIA,LISTA CIVICA - AVANTI CON LUCA ZAMBON SINDACO,ZAMBON LUCA,2016,939
PESCHIERA BORROMEO,MILANO,LOMBARDIA,LEGA FEDERALISTI,ZAMBON LUCA,2016,100
PESCHIERA BORROMEO,MILANO,LOMBARDIA,FORZA ITALIA,BRUSCHI CARLA MARIA,2016,1245
PESCHIERA BORROMEO,MILANO,LOMBARDIA,LEGA NORD,BRUSCHI CARLA MARIA,2016,872
PESCHIERA BORROMEO,MILANO,LOMBARDIA,FRATELLI D'ITALIA - ALLEANZA NAZIONALE,BRUSCHI CARLA MARIA,2016,289
PESCHIERA BORROMEO,MILANO,LOMBARDIA,MOVIMENTO 5 STELLE.IT,TOSELLI DAVIDE,2016,1272
NERVIANO,MILANO,LOMBARDIA,LEGA NORD,COZZI MASSIMO,2016,2010
NERVIANO,MILANO,LOMBARDIA,LISTA CIVICA - CON NERVIANO,COZZI MASSIMO,2016,489
NERVIANO,MILANO,LOMBARDIA,LISTA CIVICA - GRUPPO INDIPENDENTE NERVIANESE,COZZI MASSIMO,2016,454
NERVIANO,MILANO,LOMBARDIA,LISTA CIVICA - GENTE PER NERVIANO,PARINI SERGIO,2016,831
NERVIANO,MILANO,LOMBARDIA,LISTA CIVICA - TUTTI PER NERVIANO,PARINI SERGIO,2016,609
